track.name,name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Golden Skans,Klaxons,6TBmUrZflEhWqkuEWxaoEU,0.448,0.817,2,-2.931,0,0.0402,0.000781,2.44e-06,0.283,0.723,141.915,audio_features,6TBmUrZflEhWqkuEWxaoEU,spotify:track:6TBmUrZflEhWqkuEWxaoEU,https://api.spotify.com/v1/tracks/6TBmUrZflEhWqkuEWxaoEU,https://api.spotify.com/v1/audio-analysis/6TBmUrZflEhWqkuEWxaoEU,166693,4
You're Not the One - Original Mix,Kissy Sell Out,7EdHqwsYh7wEe2HHlHlbSO,0.741,0.746,11,-6.558,1,0.148,0.118,0.00367,0.0997,0.701,132.004,audio_features,7EdHqwsYh7wEe2HHlHlbSO,spotify:track:7EdHqwsYh7wEe2HHlHlbSO,https://api.spotify.com/v1/tracks/7EdHqwsYh7wEe2HHlHlbSO,https://api.spotify.com/v1/audio-analysis/7EdHqwsYh7wEe2HHlHlbSO,240000,4
You're Not the One - Original Mix,The Queen of Hearts,7EdHqwsYh7wEe2HHlHlbSO,0.741,0.746,11,-6.558,1,0.148,0.118,0.00367,0.0997,0.701,132.004,audio_features,7EdHqwsYh7wEe2HHlHlbSO,spotify:track:7EdHqwsYh7wEe2HHlHlbSO,https://api.spotify.com/v1/tracks/7EdHqwsYh7wEe2HHlHlbSO,https://api.spotify.com/v1/audio-analysis/7EdHqwsYh7wEe2HHlHlbSO,240000,4
Let it Go,Dragonette,1gsI22GH0zHzt1OOr3gHDm,0.625,0.953,10,-3.622,1,0.0407,0.000141,0.00637,0.194,0.684,129.984,audio_features,1gsI22GH0zHzt1OOr3gHDm,spotify:track:1gsI22GH0zHzt1OOr3gHDm,https://api.spotify.com/v1/tracks/1gsI22GH0zHzt1OOr3gHDm,https://api.spotify.com/v1/audio-analysis/1gsI22GH0zHzt1OOr3gHDm,212347,4
All,Blackbird Blackbird,5iDkaW38r6CFxgxs2rBZo7,0.646,0.707,4,-7.954,1,0.0438,0.195,0.752,0.26,0.287,122.992,audio_features,5iDkaW38r6CFxgxs2rBZo7,spotify:track:5iDkaW38r6CFxgxs2rBZo7,https://api.spotify.com/v1/tracks/5iDkaW38r6CFxgxs2rBZo7,https://api.spotify.com/v1/audio-analysis/5iDkaW38r6CFxgxs2rBZo7,306784,4
Restless,Betamaxx,78BN26z2kNLYQY7XkFHWFo,0.688,0.911,8,-7.981,1,0.0391,0.0111,0.761,0.0893,0.637,143.023,audio_features,78BN26z2kNLYQY7XkFHWFo,spotify:track:78BN26z2kNLYQY7XkFHWFo,https://api.spotify.com/v1/tracks/78BN26z2kNLYQY7XkFHWFo,https://api.spotify.com/v1/audio-analysis/78BN26z2kNLYQY7XkFHWFo,232000,4
Much Too Late,Matt and Kim,5v2vZgXgJQrOt7gTCDGejt,0.663,0.912,4,-5.797,1,0.0689,0.000152,0.000166,0.0816,0.629,145.05,audio_features,5v2vZgXgJQrOt7gTCDGejt,spotify:track:5v2vZgXgJQrOt7gTCDGejt,https://api.spotify.com/v1/tracks/5v2vZgXgJQrOt7gTCDGejt,https://api.spotify.com/v1/audio-analysis/5v2vZgXgJQrOt7gTCDGejt,132213,4
Now,Matt and Kim,0q13bHuROSkR3k9nK5hRzo,0.69,0.932,2,-6.285,0,0.178,0.00604,0.0207,0.624,0.114,134.99,audio_features,0q13bHuROSkR3k9nK5hRzo,spotify:track:0q13bHuROSkR3k9nK5hRzo,https://api.spotify.com/v1/tracks/0q13bHuROSkR3k9nK5hRzo,https://api.spotify.com/v1/audio-analysis/0q13bHuROSkR3k9nK5hRzo,245680,4
Overexposed,Matt and Kim,6OacqrQiVI7ABB4wLJKDNv,0.619,0.835,0,-6.192,1,0.04,0.00101,1.08e-06,0.318,0.37,100.5,audio_features,6OacqrQiVI7ABB4wLJKDNv,spotify:track:6OacqrQiVI7ABB4wLJKDNv,https://api.spotify.com/v1/tracks/6OacqrQiVI7ABB4wLJKDNv,https://api.spotify.com/v1/audio-analysis/6OacqrQiVI7ABB4wLJKDNv,166467,4
Forever,Till Death,53jECMqLsSd11BwaG7KGOV,0.334,0.749,10,-3.45,1,0.0386,0.00431,0.126,0.392,0.651,84.715,audio_features,53jECMqLsSd11BwaG7KGOV,spotify:track:53jECMqLsSd11BwaG7KGOV,https://api.spotify.com/v1/tracks/53jECMqLsSd11BwaG7KGOV,https://api.spotify.com/v1/audio-analysis/53jECMqLsSd11BwaG7KGOV,241412,4
A Great Design,Black Marble,55oDt7v328TBWWrmGZB3UV,0.569,0.59,11,-11.182,1,0.0308,0.451,0.888,0.112,0.269,110.007,audio_features,55oDt7v328TBWWrmGZB3UV,spotify:track:55oDt7v328TBWWrmGZB3UV,https://api.spotify.com/v1/tracks/55oDt7v328TBWWrmGZB3UV,https://api.spotify.com/v1/audio-analysis/55oDt7v328TBWWrmGZB3UV,270845,4
The Libertine,Patrick Wolf,0e1YU6MxxsDRr1AvIpZnc5,0.615,0.434,6,-7.348,1,0.0478,0.357,0.0316,0.106,0.252,138.785,audio_features,0e1YU6MxxsDRr1AvIpZnc5,spotify:track:0e1YU6MxxsDRr1AvIpZnc5,https://api.spotify.com/v1/tracks/0e1YU6MxxsDRr1AvIpZnc5,https://api.spotify.com/v1/audio-analysis/0e1YU6MxxsDRr1AvIpZnc5,260200,4
Time to Dance - Original Version,The Shoes,7o6PDWcSxcgiY5zS1UmhfY,0.606,0.98,9,-6.886,1,0.0603,0.0161,7.42e-05,0.456,0.771,143.989,audio_features,7o6PDWcSxcgiY5zS1UmhfY,spotify:track:7o6PDWcSxcgiY5zS1UmhfY,https://api.spotify.com/v1/tracks/7o6PDWcSxcgiY5zS1UmhfY,https://api.spotify.com/v1/audio-analysis/7o6PDWcSxcgiY5zS1UmhfY,196560,4
Goran Ivanisevic,We Are The Physics,4VD0dJBgcigzlXKgHw4v1D,0.508,0.967,9,-5.533,1,0.0729,0.00158,0.00445,0.165,0.627,162.057,audio_features,4VD0dJBgcigzlXKgHw4v1D,spotify:track:4VD0dJBgcigzlXKgHw4v1D,https://api.spotify.com/v1/tracks/4VD0dJBgcigzlXKgHw4v1D,https://api.spotify.com/v1/audio-analysis/4VD0dJBgcigzlXKgHw4v1D,195825,4
The Sun,Shiny Toy Guns,3mShRhmRuUZhgt9lpWb7Yw,0.483,0.748,7,-4.989,1,0.0301,0.00134,2.93e-06,0.159,0.39,141.019,audio_features,3mShRhmRuUZhgt9lpWb7Yw,spotify:track:3mShRhmRuUZhgt9lpWb7Yw,https://api.spotify.com/v1/tracks/3mShRhmRuUZhgt9lpWb7Yw,https://api.spotify.com/v1/audio-analysis/3mShRhmRuUZhgt9lpWb7Yw,195000,4
Somewhere to Hide,Shiny Toy Guns,0EFgNjvPNP7SkRZNYj61nP,0.551,0.737,11,-5.741,0,0.0417,2.74e-05,0.00018,0.102,0.205,124.96,audio_features,0EFgNjvPNP7SkRZNYj61nP,spotify:track:0EFgNjvPNP7SkRZNYj61nP,https://api.spotify.com/v1/tracks/0EFgNjvPNP7SkRZNYj61nP,https://api.spotify.com/v1/audio-analysis/0EFgNjvPNP7SkRZNYj61nP,202173,4
Slow Motion Tag Team (Demo),Natalie Portman's Shaved Head,4thhdzq1N7dUY86i07nRKF,0.719,0.881,1,-3.869,1,0.055,0.044,0.0191,0.378,0.705,125.005,audio_features,4thhdzq1N7dUY86i07nRKF,spotify:track:4thhdzq1N7dUY86i07nRKF,https://api.spotify.com/v1/tracks/4thhdzq1N7dUY86i07nRKF,https://api.spotify.com/v1/audio-analysis/4thhdzq1N7dUY86i07nRKF,208991,4
Pogo - Radio Edit,Digitalism,7CZBN6FOTHgov589VF4hnG,0.365,0.723,0,-5.177,1,0.0367,1.32e-05,0.00059,0.249,0.574,136.139,audio_features,7CZBN6FOTHgov589VF4hnG,spotify:track:7CZBN6FOTHgov589VF4hnG,https://api.spotify.com/v1/tracks/7CZBN6FOTHgov589VF4hnG,https://api.spotify.com/v1/audio-analysis/7CZBN6FOTHgov589VF4hnG,186293,4
Life's a Beach,Django Django,4OCyTIH3lUd3rZ0BNqS935,0.517,0.85,4,-5.235,1,0.0385,0.108,0.00212,0.129,0.674,172.933,audio_features,4OCyTIH3lUd3rZ0BNqS935,spotify:track:4OCyTIH3lUd3rZ0BNqS935,https://api.spotify.com/v1/tracks/4OCyTIH3lUd3rZ0BNqS935,https://api.spotify.com/v1/audio-analysis/4OCyTIH3lUd3rZ0BNqS935,185613,4
You'll Stay,Tom Vek,7vgjH3fsbmxLuq4MWJAOwg,0.519,0.91,10,-3.988,1,0.0416,0.018,0.000117,0.0879,0.449,146.048,audio_features,7vgjH3fsbmxLuq4MWJAOwg,spotify:track:7vgjH3fsbmxLuq4MWJAOwg,https://api.spotify.com/v1/tracks/7vgjH3fsbmxLuq4MWJAOwg,https://api.spotify.com/v1/audio-analysis/7vgjH3fsbmxLuq4MWJAOwg,233900,4
Second Summer - RAC Mix,YACHT,5TuUUmKQNHPmiEzN9EGY4U,0.688,0.763,6,-6.787,1,0.0338,0.383,0.559,0.116,0.36,120.002,audio_features,5TuUUmKQNHPmiEzN9EGY4U,spotify:track:5TuUUmKQNHPmiEzN9EGY4U,https://api.spotify.com/v1/tracks/5TuUUmKQNHPmiEzN9EGY4U,https://api.spotify.com/v1/audio-analysis/5TuUUmKQNHPmiEzN9EGY4U,274672,4
Second Summer - RAC Mix,RAC,5TuUUmKQNHPmiEzN9EGY4U,0.688,0.763,6,-6.787,1,0.0338,0.383,0.559,0.116,0.36,120.002,audio_features,5TuUUmKQNHPmiEzN9EGY4U,spotify:track:5TuUUmKQNHPmiEzN9EGY4U,https://api.spotify.com/v1/tracks/5TuUUmKQNHPmiEzN9EGY4U,https://api.spotify.com/v1/audio-analysis/5TuUUmKQNHPmiEzN9EGY4U,274672,4
Love,Coach Bombay feat. Elle Young,7CjNoPjZKagJdicmVFsQJl,0.843,0.526,0,-6.407,1,0.0519,0.093,0.0034,0.0663,0.962,129.995,audio_features,7CjNoPjZKagJdicmVFsQJl,spotify:track:7CjNoPjZKagJdicmVFsQJl,https://api.spotify.com/v1/tracks/7CjNoPjZKagJdicmVFsQJl,https://api.spotify.com/v1/audio-analysis/7CjNoPjZKagJdicmVFsQJl,187801,4
Love,Coach Bombay,7CjNoPjZKagJdicmVFsQJl,0.843,0.526,0,-6.407,1,0.0519,0.093,0.0034,0.0663,0.962,129.995,audio_features,7CjNoPjZKagJdicmVFsQJl,spotify:track:7CjNoPjZKagJdicmVFsQJl,https://api.spotify.com/v1/tracks/7CjNoPjZKagJdicmVFsQJl,https://api.spotify.com/v1/audio-analysis/7CjNoPjZKagJdicmVFsQJl,187801,4
Love,Elle Young,7CjNoPjZKagJdicmVFsQJl,0.843,0.526,0,-6.407,1,0.0519,0.093,0.0034,0.0663,0.962,129.995,audio_features,7CjNoPjZKagJdicmVFsQJl,spotify:track:7CjNoPjZKagJdicmVFsQJl,https://api.spotify.com/v1/tracks/7CjNoPjZKagJdicmVFsQJl,https://api.spotify.com/v1/audio-analysis/7CjNoPjZKagJdicmVFsQJl,187801,4
One Girl / One Boy,!!!,7y8aVfDkqt6qirGNivvs0M,0.702,0.851,10,-5.747,0,0.0407,0.00255,5.94e-05,0.322,0.87,117.004,audio_features,7y8aVfDkqt6qirGNivvs0M,spotify:track:7y8aVfDkqt6qirGNivvs0M,https://api.spotify.com/v1/tracks/7y8aVfDkqt6qirGNivvs0M,https://api.spotify.com/v1/audio-analysis/7y8aVfDkqt6qirGNivvs0M,243627,4
Heads Above,WhoMadeWho,1ObcPLLXdc9SmfBK28hGfa,0.678,0.851,11,-6.781,0,0.0346,0.0061,0.251,0.128,0.39,119.977,audio_features,1ObcPLLXdc9SmfBK28hGfa,spotify:track:1ObcPLLXdc9SmfBK28hGfa,https://api.spotify.com/v1/tracks/1ObcPLLXdc9SmfBK28hGfa,https://api.spotify.com/v1/audio-analysis/1ObcPLLXdc9SmfBK28hGfa,261147,4
Even When The Water's Cold,!!!,2UjEyfnKzaY7qpBEeESJjv,0.709,0.831,2,-6.847,0,0.0391,0.108,0.00128,0.159,0.866,104.971,audio_features,2UjEyfnKzaY7qpBEeESJjv,spotify:track:2UjEyfnKzaY7qpBEeESJjv,https://api.spotify.com/v1/tracks/2UjEyfnKzaY7qpBEeESJjv,https://api.spotify.com/v1/audio-analysis/2UjEyfnKzaY7qpBEeESJjv,227067,4
Ill Fit,Wave Machines,5vzBINdo3GbOk6AWdbFoT5,0.611,0.56,5,-9.946,1,0.0701,0.0557,0.591,0.0701,0.706,170.346,audio_features,5vzBINdo3GbOk6AWdbFoT5,spotify:track:5vzBINdo3GbOk6AWdbFoT5,https://api.spotify.com/v1/tracks/5vzBINdo3GbOk6AWdbFoT5,https://api.spotify.com/v1/audio-analysis/5vzBINdo3GbOk6AWdbFoT5,192773,4
So Many Details,Toro y Moi,5Z7cI9glyUTDTRtWSs8K9I,0.625,0.623,5,-11.125,0,0.0655,0.0428,0.0576,0.157,0.196,143.991,audio_features,5Z7cI9glyUTDTRtWSs8K9I,spotify:track:5Z7cI9glyUTDTRtWSs8K9I,https://api.spotify.com/v1/tracks/5Z7cI9glyUTDTRtWSs8K9I,https://api.spotify.com/v1/audio-analysis/5Z7cI9glyUTDTRtWSs8K9I,285037,4
Rose Quartz,Toro y Moi,6b7z3keZ5gDJ2zBnyrke9P,0.752,0.482,0,-12.355,0,0.0312,0.075,0.671,0.313,0.416,109.968,audio_features,6b7z3keZ5gDJ2zBnyrke9P,spotify:track:6b7z3keZ5gDJ2zBnyrke9P,https://api.spotify.com/v1/tracks/6b7z3keZ5gDJ2zBnyrke9P,https://api.spotify.com/v1/audio-analysis/6b7z3keZ5gDJ2zBnyrke9P,253108,4
My Number,Foals,4c9WmjVlQMr0s1IjbYO52Z,0.639,0.744,6,-8.377,0,0.0368,0.0319,0.000458,0.466,0.825,128.047,audio_features,4c9WmjVlQMr0s1IjbYO52Z,spotify:track:4c9WmjVlQMr0s1IjbYO52Z,https://api.spotify.com/v1/tracks/4c9WmjVlQMr0s1IjbYO52Z,https://api.spotify.com/v1/audio-analysis/4c9WmjVlQMr0s1IjbYO52Z,240533,4
Redshift,Darwin Deez,439ue6BnErB9MfHMU9zIio,0.624,0.52,4,-4.4,1,0.0362,0.00197,5.22e-06,0.126,0.498,73.003,audio_features,439ue6BnErB9MfHMU9zIio,spotify:track:439ue6BnErB9MfHMU9zIio,https://api.spotify.com/v1/tracks/439ue6BnErB9MfHMU9zIio,https://api.spotify.com/v1/audio-analysis/439ue6BnErB9MfHMU9zIio,238787,4
While I'm Alive,STRFKR,6wtcxwSJs82tpdeIoj93LF,0.706,0.69,9,-5.538,0,0.0308,0.0538,0.465,0.281,0.81,100.002,audio_features,6wtcxwSJs82tpdeIoj93LF,spotify:track:6wtcxwSJs82tpdeIoj93LF,https://api.spotify.com/v1/tracks/6wtcxwSJs82tpdeIoj93LF,https://api.spotify.com/v1/audio-analysis/6wtcxwSJs82tpdeIoj93LF,230053,4
Possession - Hissy Fit Remix,Humans,46EaFrAEkrAPW9junEghaG,0.619,0.911,5,-8.059,0,0.0388,0.011,0.8,0.0883,0.378,120.02,audio_features,46EaFrAEkrAPW9junEghaG,spotify:track:46EaFrAEkrAPW9junEghaG,https://api.spotify.com/v1/tracks/46EaFrAEkrAPW9junEghaG,https://api.spotify.com/v1/audio-analysis/46EaFrAEkrAPW9junEghaG,320960,4
Starman,Sally Shapiro,1Yv4RohPFEKcDT8UjbIXvi,0.672,0.781,1,-8.635,1,0.0376,0.0463,0.0307,0.285,0.112,124.008,audio_features,1Yv4RohPFEKcDT8UjbIXvi,spotify:track:1Yv4RohPFEKcDT8UjbIXvi,https://api.spotify.com/v1/tracks/1Yv4RohPFEKcDT8UjbIXvi,https://api.spotify.com/v1/audio-analysis/1Yv4RohPFEKcDT8UjbIXvi,286587,4
Starman,Electric Youth,1Yv4RohPFEKcDT8UjbIXvi,0.672,0.781,1,-8.635,1,0.0376,0.0463,0.0307,0.285,0.112,124.008,audio_features,1Yv4RohPFEKcDT8UjbIXvi,spotify:track:1Yv4RohPFEKcDT8UjbIXvi,https://api.spotify.com/v1/tracks/1Yv4RohPFEKcDT8UjbIXvi,https://api.spotify.com/v1/audio-analysis/1Yv4RohPFEKcDT8UjbIXvi,286587,4
Attic Doctor,Youth Lagoon,57qgoBUqj0UFefoZCeovuU,0.234,0.781,0,-6.809,1,0.0283,0.0024,0.527,0.471,0.519,170.859,audio_features,57qgoBUqj0UFefoZCeovuU,spotify:track:57qgoBUqj0UFefoZCeovuU,https://api.spotify.com/v1/tracks/57qgoBUqj0UFefoZCeovuU,https://api.spotify.com/v1/audio-analysis/57qgoBUqj0UFefoZCeovuU,232267,3
Cirrus,Bonobo,2lJ4d8MCT6ZlDRHKJ1br14,0.64,0.844,2,-8.412,0,0.0374,0.395,0.933,0.0827,0.364,119.042,audio_features,2lJ4d8MCT6ZlDRHKJ1br14,spotify:track:2lJ4d8MCT6ZlDRHKJ1br14,https://api.spotify.com/v1/tracks/2lJ4d8MCT6ZlDRHKJ1br14,https://api.spotify.com/v1/audio-analysis/2lJ4d8MCT6ZlDRHKJ1br14,352247,4
My Little Brother,Art Brut,4im8fvyixTjFW7kpRSgaEI,0.583,0.848,11,-6.686,0,0.155,0.183,1.59e-05,0.0604,0.759,159.171,audio_features,4im8fvyixTjFW7kpRSgaEI,spotify:track:4im8fvyixTjFW7kpRSgaEI,https://api.spotify.com/v1/tracks/4im8fvyixTjFW7kpRSgaEI,https://api.spotify.com/v1/audio-analysis/4im8fvyixTjFW7kpRSgaEI,143880,4
Maneki Neko,Miss Kittin,1BnkkPqBIcKFiELjlYAct9,0.784,0.462,2,-7.167,1,0.0356,0.0485,0.871,0.16,0.288,126.074,audio_features,1BnkkPqBIcKFiELjlYAct9,spotify:track:1BnkkPqBIcKFiELjlYAct9,https://api.spotify.com/v1/tracks/1BnkkPqBIcKFiELjlYAct9,https://api.spotify.com/v1/audio-analysis/1BnkkPqBIcKFiELjlYAct9,169131,4
Cherry,Chromatics,4ahvXivkbvsbv1fgxd2qLq,0.637,0.611,7,-12.842,0,0.0325,0.0374,0.222,0.122,0.815,108.242,audio_features,4ahvXivkbvsbv1fgxd2qLq,spotify:track:4ahvXivkbvsbv1fgxd2qLq,https://api.spotify.com/v1/tracks/4ahvXivkbvsbv1fgxd2qLq,https://api.spotify.com/v1/audio-analysis/4ahvXivkbvsbv1fgxd2qLq,272947,4
Doin' it Right (feat. Panda Bear),Daft Punk,36c4JohayB9qd64eidQMBi,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,audio_features,36c4JohayB9qd64eidQMBi,spotify:track:36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/tracks/36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/audio-analysis/36c4JohayB9qd64eidQMBi,251293,4
Doin' it Right (feat. Panda Bear),Panda Bear,36c4JohayB9qd64eidQMBi,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,audio_features,36c4JohayB9qd64eidQMBi,spotify:track:36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/tracks/36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/audio-analysis/36c4JohayB9qd64eidQMBi,251293,4
Pizza Guy,Touch Sensitive,6iIaN6fxRYfqcWrqJlobb6,0.629,0.81,4,-5.101,0,0.0264,0.00213,0.653,0.264,0.287,105.996,audio_features,6iIaN6fxRYfqcWrqJlobb6,spotify:track:6iIaN6fxRYfqcWrqJlobb6,https://api.spotify.com/v1/tracks/6iIaN6fxRYfqcWrqJlobb6,https://api.spotify.com/v1/audio-analysis/6iIaN6fxRYfqcWrqJlobb6,349413,4
Truth - Digitalism Remix,Bloc Party,48pw6e5yBi3bHm1zZEVxe6,0.554,0.844,7,-4.827,1,0.0328,0.000426,0.791,0.0879,0.642,129.99,audio_features,48pw6e5yBi3bHm1zZEVxe6,spotify:track:48pw6e5yBi3bHm1zZEVxe6,https://api.spotify.com/v1/tracks/48pw6e5yBi3bHm1zZEVxe6,https://api.spotify.com/v1/audio-analysis/48pw6e5yBi3bHm1zZEVxe6,361707,4
Truth - Digitalism Remix,Digitalism,48pw6e5yBi3bHm1zZEVxe6,0.554,0.844,7,-4.827,1,0.0328,0.000426,0.791,0.0879,0.642,129.99,audio_features,48pw6e5yBi3bHm1zZEVxe6,spotify:track:48pw6e5yBi3bHm1zZEVxe6,https://api.spotify.com/v1/tracks/48pw6e5yBi3bHm1zZEVxe6,https://api.spotify.com/v1/audio-analysis/48pw6e5yBi3bHm1zZEVxe6,361707,4
You & I,Crystal Fighters,3JzGNhQupcWebR9Vp8AGiq,0.581,0.684,0,-7.399,1,0.0417,0.0663,2e-06,0.109,0.437,139.849,audio_features,3JzGNhQupcWebR9Vp8AGiq,spotify:track:3JzGNhQupcWebR9Vp8AGiq,https://api.spotify.com/v1/tracks/3JzGNhQupcWebR9Vp8AGiq,https://api.spotify.com/v1/audio-analysis/3JzGNhQupcWebR9Vp8AGiq,210160,4
We Are Faster Than You,FM Belfast,6B9aHM3peT6GTGhnsemSth,0.65,0.789,7,-9.614,1,0.0356,0.0588,0.311,0.293,0.298,126.994,audio_features,6B9aHM3peT6GTGhnsemSth,spotify:track:6B9aHM3peT6GTGhnsemSth,https://api.spotify.com/v1/tracks/6B9aHM3peT6GTGhnsemSth,https://api.spotify.com/v1/audio-analysis/6B9aHM3peT6GTGhnsemSth,183543,4
Ways to Go,GROUPLOVE,7Ik1qCkU5NIeBNFzoehjix,0.595,0.836,7,-6.393,1,0.0382,0.00265,0.000319,0.223,0.172,101.008,audio_features,7Ik1qCkU5NIeBNFzoehjix,spotify:track:7Ik1qCkU5NIeBNFzoehjix,https://api.spotify.com/v1/tracks/7Ik1qCkU5NIeBNFzoehjix,https://api.spotify.com/v1/audio-analysis/7Ik1qCkU5NIeBNFzoehjix,215947,4
Her Fantasy,Matthew Dear,1ycOOwTQPNGOIwE4llQwNm,0.586,0.806,1,-9.542,1,0.0548,0.0246,0.000167,0.353,0.202,110.325,audio_features,1ycOOwTQPNGOIwE4llQwNm,spotify:track:1ycOOwTQPNGOIwE4llQwNm,https://api.spotify.com/v1/tracks/1ycOOwTQPNGOIwE4llQwNm,https://api.spotify.com/v1/audio-analysis/1ycOOwTQPNGOIwE4llQwNm,374133,4
Alive,Empire of the Sun,5WBnKCEsPwsvWHUZmLjS3s,0.524,0.885,5,-3.079,1,0.037,0.0997,0.0,0.0708,0.395,119.954,audio_features,5WBnKCEsPwsvWHUZmLjS3s,spotify:track:5WBnKCEsPwsvWHUZmLjS3s,https://api.spotify.com/v1/tracks/5WBnKCEsPwsvWHUZmLjS3s,https://api.spotify.com/v1/audio-analysis/5WBnKCEsPwsvWHUZmLjS3s,204591,4
Logic,Sins,0tGemSbVh1bgbpK01rjpqU,0.572,0.678,1,-10.41,1,0.0381,0.114,0.66,0.251,0.199,130.017,audio_features,0tGemSbVh1bgbpK01rjpqU,spotify:track:0tGemSbVh1bgbpK01rjpqU,https://api.spotify.com/v1/tracks/0tGemSbVh1bgbpK01rjpqU,https://api.spotify.com/v1/audio-analysis/0tGemSbVh1bgbpK01rjpqU,270000,4
Hearts Like Ours,The Naked And Famous,5gNnk9wX2pxRD0IVRdQqfQ,0.378,0.654,6,-6.338,0,0.0306,4.44e-05,0.119,0.0848,0.133,177.988,audio_features,5gNnk9wX2pxRD0IVRdQqfQ,spotify:track:5gNnk9wX2pxRD0IVRdQqfQ,https://api.spotify.com/v1/tracks/5gNnk9wX2pxRD0IVRdQqfQ,https://api.spotify.com/v1/audio-analysis/5gNnk9wX2pxRD0IVRdQqfQ,272053,4
Odd Look,Kavinsky,3Q6mwJseOFYBJ10d5CXp4o,0.556,0.893,10,-3.766,0,0.0621,0.239,0.0,0.123,0.26,104.995,audio_features,3Q6mwJseOFYBJ10d5CXp4o,spotify:track:3Q6mwJseOFYBJ10d5CXp4o,https://api.spotify.com/v1/tracks/3Q6mwJseOFYBJ10d5CXp4o,https://api.spotify.com/v1/audio-analysis/3Q6mwJseOFYBJ10d5CXp4o,253547,4
Odd Look,The Weeknd,3Q6mwJseOFYBJ10d5CXp4o,0.556,0.893,10,-3.766,0,0.0621,0.239,0.0,0.123,0.26,104.995,audio_features,3Q6mwJseOFYBJ10d5CXp4o,spotify:track:3Q6mwJseOFYBJ10d5CXp4o,https://api.spotify.com/v1/tracks/3Q6mwJseOFYBJ10d5CXp4o,https://api.spotify.com/v1/audio-analysis/3Q6mwJseOFYBJ10d5CXp4o,253547,4
Warm In The Winter,Glass Candy,3q7v1tEqNaBzdlj2mPMs65,0.563,0.748,6,-12.482,1,0.0373,0.0328,0.166,0.0993,0.039,127.203,audio_features,3q7v1tEqNaBzdlj2mPMs65,spotify:track:3q7v1tEqNaBzdlj2mPMs65,https://api.spotify.com/v1/tracks/3q7v1tEqNaBzdlj2mPMs65,https://api.spotify.com/v1/audio-analysis/3q7v1tEqNaBzdlj2mPMs65,405213,4
I See I Say,Ebony Bones!,4L5MW26izYGn6s7jbHtk5w,0.571,0.799,1,-2.819,1,0.12,0.000866,0.271,0.401,0.148,79.985,audio_features,4L5MW26izYGn6s7jbHtk5w,spotify:track:4L5MW26izYGn6s7jbHtk5w,https://api.spotify.com/v1/tracks/4L5MW26izYGn6s7jbHtk5w,https://api.spotify.com/v1/audio-analysis/4L5MW26izYGn6s7jbHtk5w,198193,4
Love Hour Zero,DEMON QUEEN,5367elK1jbc9diRVXCOzNa,0.446,0.683,7,-5.952,0,0.0347,0.394,0.0132,0.268,0.498,139.98,audio_features,5367elK1jbc9diRVXCOzNa,spotify:track:5367elK1jbc9diRVXCOzNa,https://api.spotify.com/v1/tracks/5367elK1jbc9diRVXCOzNa,https://api.spotify.com/v1/audio-analysis/5367elK1jbc9diRVXCOzNa,209445,4
El Camino 2,DEMON QUEEN,6QLddthXAiC9j8XclVgpju,0.463,0.881,1,-3.936,1,0.216,0.18,0.111,0.109,0.684,87.976,audio_features,6QLddthXAiC9j8XclVgpju,spotify:track:6QLddthXAiC9j8XclVgpju,https://api.spotify.com/v1/tracks/6QLddthXAiC9j8XclVgpju,https://api.spotify.com/v1/audio-analysis/6QLddthXAiC9j8XclVgpju,118080,4
It All Feels Right,Washed Out,3FCmZ3ONp13Wn083Fl2K3H,0.316,0.748,2,-8.187,1,0.0413,0.000304,0.0139,0.608,0.256,79.337,audio_features,3FCmZ3ONp13Wn083Fl2K3H,spotify:track:3FCmZ3ONp13Wn083Fl2K3H,https://api.spotify.com/v1/tracks/3FCmZ3ONp13Wn083Fl2K3H,https://api.spotify.com/v1/audio-analysis/3FCmZ3ONp13Wn083Fl2K3H,245880,4
Let Go,RAC,6UNsfW1iCKX4phMWE401dT,0.756,0.825,5,-6.352,1,0.0343,0.0998,0.00704,0.347,0.723,110.019,audio_features,6UNsfW1iCKX4phMWE401dT,spotify:track:6UNsfW1iCKX4phMWE401dT,https://api.spotify.com/v1/tracks/6UNsfW1iCKX4phMWE401dT,https://api.spotify.com/v1/audio-analysis/6UNsfW1iCKX4phMWE401dT,279827,4
Let Go,Kele,6UNsfW1iCKX4phMWE401dT,0.756,0.825,5,-6.352,1,0.0343,0.0998,0.00704,0.347,0.723,110.019,audio_features,6UNsfW1iCKX4phMWE401dT,spotify:track:6UNsfW1iCKX4phMWE401dT,https://api.spotify.com/v1/tracks/6UNsfW1iCKX4phMWE401dT,https://api.spotify.com/v1/audio-analysis/6UNsfW1iCKX4phMWE401dT,279827,4
