danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,clusters,track.name,name,song_id,type,id,uri,track_href,analysis_url
0.498,0.539,1,-7.163,0,0.038,0.183,0.853,0.0723,0.0788,141.322,284613,4,6,there's a light out on the horizon (instrumental),chromatics,39tmzGLNrdyFd8BGnOtIml,audio_features,39tmzGLNrdyFd8BGnOtIml,spotify:track:39tmzGLNrdyFd8BGnOtIml,https://api.spotify.com/v1/tracks/39tmzGLNrdyFd8BGnOtIml,https://api.spotify.com/v1/audio-analysis/39tmzGLNrdyFd8BGnOtIml
0.251,0.28,11,-9.909,1,0.029,0.259,0.0056,0.331,0.0974,140.186,234173,4,9,how would you like to go - toe rag session,temples,0wEbU82P4q1nrSbwy90dSS,audio_features,0wEbU82P4q1nrSbwy90dSS,spotify:track:0wEbU82P4q1nrSbwy90dSS,https://api.spotify.com/v1/tracks/0wEbU82P4q1nrSbwy90dSS,https://api.spotify.com/v1/audio-analysis/0wEbU82P4q1nrSbwy90dSS
0.701,0.858,1,-9.827,0,0.0463,0.0539,0.895,0.205,0.304,126.016,388240,4,0,do what you want - dense & pika dub,the presets,2NU0nwspITZdHZJNnuUDbz,audio_features,2NU0nwspITZdHZJNnuUDbz,spotify:track:2NU0nwspITZdHZJNnuUDbz,https://api.spotify.com/v1/tracks/2NU0nwspITZdHZJNnuUDbz,https://api.spotify.com/v1/audio-analysis/2NU0nwspITZdHZJNnuUDbz
0.701,0.858,1,-9.827,0,0.0463,0.0539,0.895,0.205,0.304,126.016,388240,4,0,do what you want - dense & pika dub,dense & pika,2NU0nwspITZdHZJNnuUDbz,audio_features,2NU0nwspITZdHZJNnuUDbz,spotify:track:2NU0nwspITZdHZJNnuUDbz,https://api.spotify.com/v1/tracks/2NU0nwspITZdHZJNnuUDbz,https://api.spotify.com/v1/audio-analysis/2NU0nwspITZdHZJNnuUDbz
0.577,0.653,0,-11.488,1,0.0576,0.127,0.00446,0.119,0.294,144.008,145906,4,4,tideline,monster rally,4082PLxDVTiMEdLakzmnGo,audio_features,4082PLxDVTiMEdLakzmnGo,spotify:track:4082PLxDVTiMEdLakzmnGo,https://api.spotify.com/v1/tracks/4082PLxDVTiMEdLakzmnGo,https://api.spotify.com/v1/audio-analysis/4082PLxDVTiMEdLakzmnGo
0.549,0.336,9,-10.51,0,0.0272,0.399,0.907,0.126,0.386,96.427,137200,4,6,maria,strfkr,11pl6qHKCuujdtnyGOI8Fi,audio_features,11pl6qHKCuujdtnyGOI8Fi,spotify:track:11pl6qHKCuujdtnyGOI8Fi,https://api.spotify.com/v1/tracks/11pl6qHKCuujdtnyGOI8Fi,https://api.spotify.com/v1/audio-analysis/11pl6qHKCuujdtnyGOI8Fi
0.747,0.248,10,-10.11,0,0.0458,0.653,0.239,0.109,0.253,119.979,288421,4,9,the prestige,sohn,5cGIzr0hSNyFrdfaWTThCb,audio_features,5cGIzr0hSNyFrdfaWTThCb,spotify:track:5cGIzr0hSNyFrdfaWTThCb,https://api.spotify.com/v1/tracks/5cGIzr0hSNyFrdfaWTThCb,https://api.spotify.com/v1/audio-analysis/5cGIzr0hSNyFrdfaWTThCb
0.699,0.445,1,-8.362,0,0.0295,0.0459,0.434,0.275,0.351,75.003,355725,4,6,deep in yr mind,james wyatt crosby,1TyNrpLTp6ws3x2FmtpWi8,audio_features,1TyNrpLTp6ws3x2FmtpWi8,spotify:track:1TyNrpLTp6ws3x2FmtpWi8,https://api.spotify.com/v1/tracks/1TyNrpLTp6ws3x2FmtpWi8,https://api.spotify.com/v1/audio-analysis/1TyNrpLTp6ws3x2FmtpWi8
0.593,0.948,4,-5.498,0,0.0555,0.00348,8.6e-06,0.0799,0.674,132.999,251225,4,8,in your beat - matthias zimmerman remix,django django,6QysbmvkpEUaZfb1gyrmbk,audio_features,6QysbmvkpEUaZfb1gyrmbk,spotify:track:6QysbmvkpEUaZfb1gyrmbk,https://api.spotify.com/v1/tracks/6QysbmvkpEUaZfb1gyrmbk,https://api.spotify.com/v1/audio-analysis/6QysbmvkpEUaZfb1gyrmbk
0.593,0.948,4,-5.498,0,0.0555,0.00348,8.6e-06,0.0799,0.674,132.999,251225,4,8,in your beat - matthias zimmerman remix,matthias zimmerman,6QysbmvkpEUaZfb1gyrmbk,audio_features,6QysbmvkpEUaZfb1gyrmbk,spotify:track:6QysbmvkpEUaZfb1gyrmbk,https://api.spotify.com/v1/tracks/6QysbmvkpEUaZfb1gyrmbk,https://api.spotify.com/v1/audio-analysis/6QysbmvkpEUaZfb1gyrmbk
0.449,0.575,2,-7.671,1,0.0361,0.00233,0.0531,0.102,0.699,115.063,205446,3,5,bread & wine,basement revolver,5amEkFnxG7btFBXt75ZsLA,audio_features,5amEkFnxG7btFBXt75ZsLA,spotify:track:5amEkFnxG7btFBXt75ZsLA,https://api.spotify.com/v1/tracks/5amEkFnxG7btFBXt75ZsLA,https://api.spotify.com/v1/audio-analysis/5amEkFnxG7btFBXt75ZsLA
0.59,0.802,5,-5.776,0,0.0371,0.558,0.699,0.164,0.637,112.024,532067,4,0,the magnificent moon,mildlife,3jcXX2szBdPZc1ov9aoK5R,audio_features,3jcXX2szBdPZc1ov9aoK5R,spotify:track:3jcXX2szBdPZc1ov9aoK5R,https://api.spotify.com/v1/tracks/3jcXX2szBdPZc1ov9aoK5R,https://api.spotify.com/v1/audio-analysis/3jcXX2szBdPZc1ov9aoK5R
0.58,0.487,2,-15.206,1,0.0326,0.173,0.872,0.136,0.216,105.015,384761,4,6,northern safety route,pye corner audio,64iSTBPJSxak7DaRbLtK1r,audio_features,64iSTBPJSxak7DaRbLtK1r,spotify:track:64iSTBPJSxak7DaRbLtK1r,https://api.spotify.com/v1/tracks/64iSTBPJSxak7DaRbLtK1r,https://api.spotify.com/v1/audio-analysis/64iSTBPJSxak7DaRbLtK1r
0.604,0.944,7,-7.756,1,0.0402,0.299,0.88,0.249,0.065,122.987,228640,4,4,birth,étienne de crécy,3P9tzoWZpHYbaGLVlCJ9W2,audio_features,3P9tzoWZpHYbaGLVlCJ9W2,spotify:track:3P9tzoWZpHYbaGLVlCJ9W2,https://api.spotify.com/v1/tracks/3P9tzoWZpHYbaGLVlCJ9W2,https://api.spotify.com/v1/audio-analysis/3P9tzoWZpHYbaGLVlCJ9W2
0.735,0.872,4,-4.754,1,0.0418,0.198,0.00246,0.0486,0.905,117.969,169645,4,7,dirty sheets,l. martin,0u2oJXMWSPpwVMcerdVdfy,audio_features,0u2oJXMWSPpwVMcerdVdfy,spotify:track:0u2oJXMWSPpwVMcerdVdfy,https://api.spotify.com/v1/tracks/0u2oJXMWSPpwVMcerdVdfy,https://api.spotify.com/v1/audio-analysis/0u2oJXMWSPpwVMcerdVdfy
0.501,0.546,7,-12.119,1,0.0314,0.0879,0.817,0.0988,0.195,81.007,241334,4,6,ornament,ulrika spacek,0H0UqSenPMA1YV1710GIwn,audio_features,0H0UqSenPMA1YV1710GIwn,spotify:track:0H0UqSenPMA1YV1710GIwn,https://api.spotify.com/v1/tracks/0H0UqSenPMA1YV1710GIwn,https://api.spotify.com/v1/audio-analysis/0H0UqSenPMA1YV1710GIwn
0.632,0.91,1,-7.755,0,0.0451,0.000522,0.45,0.289,0.398,125.008,238080,4,8,shivers (feat. mndr) - carpainter remix,slow magic,2w9qtfHshyqXJgVc5Ifmvh,audio_features,2w9qtfHshyqXJgVc5Ifmvh,spotify:track:2w9qtfHshyqXJgVc5Ifmvh,https://api.spotify.com/v1/tracks/2w9qtfHshyqXJgVc5Ifmvh,https://api.spotify.com/v1/audio-analysis/2w9qtfHshyqXJgVc5Ifmvh
0.632,0.91,1,-7.755,0,0.0451,0.000522,0.45,0.289,0.398,125.008,238080,4,8,shivers (feat. mndr) - carpainter remix,mndr,2w9qtfHshyqXJgVc5Ifmvh,audio_features,2w9qtfHshyqXJgVc5Ifmvh,spotify:track:2w9qtfHshyqXJgVc5Ifmvh,https://api.spotify.com/v1/tracks/2w9qtfHshyqXJgVc5Ifmvh,https://api.spotify.com/v1/audio-analysis/2w9qtfHshyqXJgVc5Ifmvh
0.632,0.91,1,-7.755,0,0.0451,0.000522,0.45,0.289,0.398,125.008,238080,4,8,shivers (feat. mndr) - carpainter remix,carpainter,2w9qtfHshyqXJgVc5Ifmvh,audio_features,2w9qtfHshyqXJgVc5Ifmvh,spotify:track:2w9qtfHshyqXJgVc5Ifmvh,https://api.spotify.com/v1/tracks/2w9qtfHshyqXJgVc5Ifmvh,https://api.spotify.com/v1/audio-analysis/2w9qtfHshyqXJgVc5Ifmvh
0.579,0.528,10,-10.039,0,0.0318,0.0609,0.688,0.107,0.519,121.831,304599,4,6,lowlife crises,jori hulkkonen,2mvK5qsGSNOnoe4IcddwL1,audio_features,2mvK5qsGSNOnoe4IcddwL1,spotify:track:2mvK5qsGSNOnoe4IcddwL1,https://api.spotify.com/v1/tracks/2mvK5qsGSNOnoe4IcddwL1,https://api.spotify.com/v1/audio-analysis/2mvK5qsGSNOnoe4IcddwL1
0.561,0.449,2,-11.157,1,0.0482,0.123,0.193,0.0851,0.287,174.954,208457,4,6,moptops (twist while the world stops),ema,5PAosOyOczZ8CieRotkXuQ,audio_features,5PAosOyOczZ8CieRotkXuQ,spotify:track:5PAosOyOczZ8CieRotkXuQ,https://api.spotify.com/v1/tracks/5PAosOyOczZ8CieRotkXuQ,https://api.spotify.com/v1/audio-analysis/5PAosOyOczZ8CieRotkXuQ
0.535,0.807,4,-6.868,0,0.0532,0.24,0.00514,0.306,0.524,72.964,265526,4,8,beginner's luck,king gizzard & the lizard wizard,1QUqbmaUEYe5cxVhGqgXcg,audio_features,1QUqbmaUEYe5cxVhGqgXcg,spotify:track:1QUqbmaUEYe5cxVhGqgXcg,https://api.spotify.com/v1/tracks/1QUqbmaUEYe5cxVhGqgXcg,https://api.spotify.com/v1/audio-analysis/1QUqbmaUEYe5cxVhGqgXcg
0.64,0.652,5,-5.07,1,0.0383,0.212,0.0,0.0814,0.273,100.065,326907,4,4,track 10,charli xcx,4t9PBD27dndlf6YMBK2ROc,audio_features,4t9PBD27dndlf6YMBK2ROc,spotify:track:4t9PBD27dndlf6YMBK2ROc,https://api.spotify.com/v1/tracks/4t9PBD27dndlf6YMBK2ROc,https://api.spotify.com/v1/audio-analysis/4t9PBD27dndlf6YMBK2ROc
0.761,0.761,0,-6.231,1,0.103,0.00236,0.000106,0.226,0.541,119.989,300938,4,7,everything now (todo ya) - remix por bomba estéreo,arcade fire,6oxQ2tiIXtydhEOIFJiYqC,audio_features,6oxQ2tiIXtydhEOIFJiYqC,spotify:track:6oxQ2tiIXtydhEOIFJiYqC,https://api.spotify.com/v1/tracks/6oxQ2tiIXtydhEOIFJiYqC,https://api.spotify.com/v1/audio-analysis/6oxQ2tiIXtydhEOIFJiYqC
0.761,0.761,0,-6.231,1,0.103,0.00236,0.000106,0.226,0.541,119.989,300938,4,7,everything now (todo ya) - remix por bomba estéreo,bomba estéreo,6oxQ2tiIXtydhEOIFJiYqC,audio_features,6oxQ2tiIXtydhEOIFJiYqC,spotify:track:6oxQ2tiIXtydhEOIFJiYqC,https://api.spotify.com/v1/tracks/6oxQ2tiIXtydhEOIFJiYqC,https://api.spotify.com/v1/audio-analysis/6oxQ2tiIXtydhEOIFJiYqC
0.774,0.732,6,-7.276,0,0.0696,0.281,0.000367,0.0871,0.782,115.992,221779,4,8,rooftops,french horn rebellion,6lm2shVO8ihMYRGkycDR3x,audio_features,6lm2shVO8ihMYRGkycDR3x,spotify:track:6lm2shVO8ihMYRGkycDR3x,https://api.spotify.com/v1/tracks/6lm2shVO8ihMYRGkycDR3x,https://api.spotify.com/v1/audio-analysis/6lm2shVO8ihMYRGkycDR3x
0.774,0.732,6,-7.276,0,0.0696,0.281,0.000367,0.0871,0.782,115.992,221779,4,8,rooftops,natalie duffy,6lm2shVO8ihMYRGkycDR3x,audio_features,6lm2shVO8ihMYRGkycDR3x,spotify:track:6lm2shVO8ihMYRGkycDR3x,https://api.spotify.com/v1/tracks/6lm2shVO8ihMYRGkycDR3x,https://api.spotify.com/v1/audio-analysis/6lm2shVO8ihMYRGkycDR3x
0.482,0.678,6,-6.614,0,0.034,0.129,0.00468,0.188,0.238,130.014,298184,4,4,halo,balam acab,6AfTMC8B74WsJJQ9DlznrN,audio_features,6AfTMC8B74WsJJQ9DlznrN,spotify:track:6AfTMC8B74WsJJQ9DlznrN,https://api.spotify.com/v1/tracks/6AfTMC8B74WsJJQ9DlznrN,https://api.spotify.com/v1/audio-analysis/6AfTMC8B74WsJJQ9DlznrN
0.563,0.852,4,-6.913,0,0.0436,0.000473,0.868,0.0857,0.349,119.992,429409,4,0,high times - gerd janson discotheque mix,marcus marr,0DD86Aq7nd405RgOxaAnxj,audio_features,0DD86Aq7nd405RgOxaAnxj,spotify:track:0DD86Aq7nd405RgOxaAnxj,https://api.spotify.com/v1/tracks/0DD86Aq7nd405RgOxaAnxj,https://api.spotify.com/v1/audio-analysis/0DD86Aq7nd405RgOxaAnxj
0.563,0.852,4,-6.913,0,0.0436,0.000473,0.868,0.0857,0.349,119.992,429409,4,0,high times - gerd janson discotheque mix,gerd janson,0DD86Aq7nd405RgOxaAnxj,audio_features,0DD86Aq7nd405RgOxaAnxj,spotify:track:0DD86Aq7nd405RgOxaAnxj,https://api.spotify.com/v1/tracks/0DD86Aq7nd405RgOxaAnxj,https://api.spotify.com/v1/audio-analysis/0DD86Aq7nd405RgOxaAnxj
0.522,0.257,9,-11.24,0,0.0272,0.882,6.17e-06,0.256,0.189,105.624,305141,4,9,blissing me - harp version,björk,5dXxZiigJ7pxWI0XmGHxOO,audio_features,5dXxZiigJ7pxWI0XmGHxOO,spotify:track:5dXxZiigJ7pxWI0XmGHxOO,https://api.spotify.com/v1/tracks/5dXxZiigJ7pxWI0XmGHxOO,https://api.spotify.com/v1/audio-analysis/5dXxZiigJ7pxWI0XmGHxOO
0.447,0.608,11,-8.814,1,0.0359,5.78e-05,0.00458,0.352,0.414,91.816,212661,4,4,gone - iamamiwhoami remix,ionnalee,0IqCUUM9beWMFsT2R5dJDH,audio_features,0IqCUUM9beWMFsT2R5dJDH,spotify:track:0IqCUUM9beWMFsT2R5dJDH,https://api.spotify.com/v1/tracks/0IqCUUM9beWMFsT2R5dJDH,https://api.spotify.com/v1/audio-analysis/0IqCUUM9beWMFsT2R5dJDH
0.447,0.608,11,-8.814,1,0.0359,5.78e-05,0.00458,0.352,0.414,91.816,212661,4,4,gone - iamamiwhoami remix,iamamiwhoami,0IqCUUM9beWMFsT2R5dJDH,audio_features,0IqCUUM9beWMFsT2R5dJDH,spotify:track:0IqCUUM9beWMFsT2R5dJDH,https://api.spotify.com/v1/tracks/0IqCUUM9beWMFsT2R5dJDH,https://api.spotify.com/v1/audio-analysis/0IqCUUM9beWMFsT2R5dJDH
0.756,0.761,10,-9.043,0,0.0961,0.0292,0.686,0.881,0.962,96.692,274080,4,3,venasque,ian pooley,20XyCtN4HMiL1BsvXyengf,audio_features,20XyCtN4HMiL1BsvXyengf,spotify:track:20XyCtN4HMiL1BsvXyengf,https://api.spotify.com/v1/tracks/20XyCtN4HMiL1BsvXyengf,https://api.spotify.com/v1/audio-analysis/20XyCtN4HMiL1BsvXyengf
0.685,0.823,6,-3.772,0,0.121,0.0395,1.42e-06,0.374,0.488,100.135,245280,4,8,pay the man - remix,foster the people,0kThfZBaTK6ASlukmmxrgk,audio_features,0kThfZBaTK6ASlukmmxrgk,spotify:track:0kThfZBaTK6ASlukmmxrgk,https://api.spotify.com/v1/tracks/0kThfZBaTK6ASlukmmxrgk,https://api.spotify.com/v1/audio-analysis/0kThfZBaTK6ASlukmmxrgk
0.685,0.823,6,-3.772,0,0.121,0.0395,1.42e-06,0.374,0.488,100.135,245280,4,8,pay the man - remix,jid,0kThfZBaTK6ASlukmmxrgk,audio_features,0kThfZBaTK6ASlukmmxrgk,spotify:track:0kThfZBaTK6ASlukmmxrgk,https://api.spotify.com/v1/tracks/0kThfZBaTK6ASlukmmxrgk,https://api.spotify.com/v1/audio-analysis/0kThfZBaTK6ASlukmmxrgk
0.685,0.823,6,-3.772,0,0.121,0.0395,1.42e-06,0.374,0.488,100.135,245280,4,8,pay the man - remix,saba,0kThfZBaTK6ASlukmmxrgk,audio_features,0kThfZBaTK6ASlukmmxrgk,spotify:track:0kThfZBaTK6ASlukmmxrgk,https://api.spotify.com/v1/tracks/0kThfZBaTK6ASlukmmxrgk,https://api.spotify.com/v1/audio-analysis/0kThfZBaTK6ASlukmmxrgk
0.797,0.546,1,-8.745,1,0.0393,0.00804,0.32,0.0841,0.35,118.002,246000,4,7,angel (midnight generation remix),femme,5uXjicsksthVdcRE6Rjs53,audio_features,5uXjicsksthVdcRE6Rjs53,spotify:track:5uXjicsksthVdcRE6Rjs53,https://api.spotify.com/v1/tracks/5uXjicsksthVdcRE6Rjs53,https://api.spotify.com/v1/audio-analysis/5uXjicsksthVdcRE6Rjs53
0.797,0.546,1,-8.745,1,0.0393,0.00804,0.32,0.0841,0.35,118.002,246000,4,7,angel (midnight generation remix),midnight generation,5uXjicsksthVdcRE6Rjs53,audio_features,5uXjicsksthVdcRE6Rjs53,spotify:track:5uXjicsksthVdcRE6Rjs53,https://api.spotify.com/v1/tracks/5uXjicsksthVdcRE6Rjs53,https://api.spotify.com/v1/audio-analysis/5uXjicsksthVdcRE6Rjs53
0.707,0.445,10,-9.074,0,0.0361,0.556,0.127,0.226,0.454,100.019,274131,4,9,love simulator,childhood,4xJSHXftFiv6z1G3vOZ1p1,audio_features,4xJSHXftFiv6z1G3vOZ1p1,spotify:track:4xJSHXftFiv6z1G3vOZ1p1,https://api.spotify.com/v1/tracks/4xJSHXftFiv6z1G3vOZ1p1,https://api.spotify.com/v1/audio-analysis/4xJSHXftFiv6z1G3vOZ1p1
0.474,0.832,4,-5.859,1,0.0334,8.28e-05,0.783,0.112,0.769,130.043,244756,4,7,vicious folly,line & circle,5OE26N5GMpxD3IqRuN9vmb,audio_features,5OE26N5GMpxD3IqRuN9vmb,spotify:track:5OE26N5GMpxD3IqRuN9vmb,https://api.spotify.com/v1/tracks/5OE26N5GMpxD3IqRuN9vmb,https://api.spotify.com/v1/audio-analysis/5OE26N5GMpxD3IqRuN9vmb
0.666,0.839,9,-7.132,0,0.0425,0.17,0.00102,0.0464,0.744,120.002,225185,4,8,miss smith,moodoïd,5MVzlcQmBsTOI5oZt5Wv2V,audio_features,5MVzlcQmBsTOI5oZt5Wv2V,spotify:track:5MVzlcQmBsTOI5oZt5Wv2V,https://api.spotify.com/v1/tracks/5MVzlcQmBsTOI5oZt5Wv2V,https://api.spotify.com/v1/audio-analysis/5MVzlcQmBsTOI5oZt5Wv2V
0.392,0.632,7,-7.182,1,0.0487,0.407,0.0137,0.136,0.345,148.982,234198,4,1,darker,typhoon,0YFBPoiaPV0JdDHW2lfOgi,audio_features,0YFBPoiaPV0JdDHW2lfOgi,spotify:track:0YFBPoiaPV0JdDHW2lfOgi,https://api.spotify.com/v1/tracks/0YFBPoiaPV0JdDHW2lfOgi,https://api.spotify.com/v1/audio-analysis/0YFBPoiaPV0JdDHW2lfOgi
0.638,0.453,4,-11.88,0,0.323,0.288,0.0115,0.397,0.677,139.79,207375,4,2,levitating,xenia rubinos,0oyrry6K5fLtde8qbc1UiB,audio_features,0oyrry6K5fLtde8qbc1UiB,spotify:track:0oyrry6K5fLtde8qbc1UiB,https://api.spotify.com/v1/tracks/0oyrry6K5fLtde8qbc1UiB,https://api.spotify.com/v1/audio-analysis/0oyrry6K5fLtde8qbc1UiB
0.638,0.453,4,-11.88,0,0.323,0.288,0.0115,0.397,0.677,139.79,207375,4,2,levitating,sammus,0oyrry6K5fLtde8qbc1UiB,audio_features,0oyrry6K5fLtde8qbc1UiB,spotify:track:0oyrry6K5fLtde8qbc1UiB,https://api.spotify.com/v1/tracks/0oyrry6K5fLtde8qbc1UiB,https://api.spotify.com/v1/audio-analysis/0oyrry6K5fLtde8qbc1UiB
0.638,0.453,4,-11.88,0,0.323,0.288,0.0115,0.397,0.677,139.79,207375,4,2,levitating,olga bell,0oyrry6K5fLtde8qbc1UiB,audio_features,0oyrry6K5fLtde8qbc1UiB,spotify:track:0oyrry6K5fLtde8qbc1UiB,https://api.spotify.com/v1/tracks/0oyrry6K5fLtde8qbc1UiB,https://api.spotify.com/v1/audio-analysis/0oyrry6K5fLtde8qbc1UiB
0.531,0.619,0,-3.005,1,0.0377,0.00602,0.0,0.0452,0.672,124.989,200013,4,7,word for this,qty,4yo3iK2qWTtwSmrCJ9JtLa,audio_features,4yo3iK2qWTtwSmrCJ9JtLa,spotify:track:4yo3iK2qWTtwSmrCJ9JtLa,https://api.spotify.com/v1/tracks/4yo3iK2qWTtwSmrCJ9JtLa,https://api.spotify.com/v1/audio-analysis/4yo3iK2qWTtwSmrCJ9JtLa
0.686,0.524,9,-11.431,1,0.0595,0.544,0.851,0.272,0.51,110.082,145240,4,9,eddie buzzsaw,vulfpeck,08FXfJ5vslqZlYacGtftoB,audio_features,08FXfJ5vslqZlYacGtftoB,spotify:track:08FXfJ5vslqZlYacGtftoB,https://api.spotify.com/v1/tracks/08FXfJ5vslqZlYacGtftoB,https://api.spotify.com/v1/audio-analysis/08FXfJ5vslqZlYacGtftoB
0.686,0.524,9,-11.431,1,0.0595,0.544,0.851,0.272,0.51,110.082,145240,4,9,eddie buzzsaw,eddie barbash,08FXfJ5vslqZlYacGtftoB,audio_features,08FXfJ5vslqZlYacGtftoB,spotify:track:08FXfJ5vslqZlYacGtftoB,https://api.spotify.com/v1/tracks/08FXfJ5vslqZlYacGtftoB,https://api.spotify.com/v1/audio-analysis/08FXfJ5vslqZlYacGtftoB
0.549,0.692,2,-6.663,0,0.0684,0.591,0.252,0.147,0.298,140.008,195004,5,9,calypso - slugabed remix,the physics house band,0TCK4eOUz2dHm00Qnj7sQF,audio_features,0TCK4eOUz2dHm00Qnj7sQF,spotify:track:0TCK4eOUz2dHm00Qnj7sQF,https://api.spotify.com/v1/tracks/0TCK4eOUz2dHm00Qnj7sQF,https://api.spotify.com/v1/audio-analysis/0TCK4eOUz2dHm00Qnj7sQF
0.549,0.692,2,-6.663,0,0.0684,0.591,0.252,0.147,0.298,140.008,195004,5,9,calypso - slugabed remix,slugabed,0TCK4eOUz2dHm00Qnj7sQF,audio_features,0TCK4eOUz2dHm00Qnj7sQF,spotify:track:0TCK4eOUz2dHm00Qnj7sQF,https://api.spotify.com/v1/tracks/0TCK4eOUz2dHm00Qnj7sQF,https://api.spotify.com/v1/audio-analysis/0TCK4eOUz2dHm00Qnj7sQF
0.308,0.694,4,-7.203,1,0.0773,0.354,0.00798,0.0837,0.28,200.345,195392,3,5,the embers,vagabon,2h0ax9KUQRoAiy5ZGMk5aS,audio_features,2h0ax9KUQRoAiy5ZGMk5aS,spotify:track:2h0ax9KUQRoAiy5ZGMk5aS,https://api.spotify.com/v1/tracks/2h0ax9KUQRoAiy5ZGMk5aS,https://api.spotify.com/v1/audio-analysis/2h0ax9KUQRoAiy5ZGMk5aS
0.304,0.268,1,-6.94,1,0.0317,0.475,0.00488,0.105,0.143,77.248,245230,5,9,aya,aya,6hHjtS0z4jYuhMkzoTkVeB,audio_features,6hHjtS0z4jYuhMkzoTkVeB,spotify:track:6hHjtS0z4jYuhMkzoTkVeB,https://api.spotify.com/v1/tracks/6hHjtS0z4jYuhMkzoTkVeB,https://api.spotify.com/v1/audio-analysis/6hHjtS0z4jYuhMkzoTkVeB
0.541,0.574,4,-8.625,0,0.0583,0.431,0.0,0.0818,0.255,86.039,227933,4,9,leave (get out) - triple j like a version,ta-ku,40Pdk7onnwMbCpsD3APNBB,audio_features,40Pdk7onnwMbCpsD3APNBB,spotify:track:40Pdk7onnwMbCpsD3APNBB,https://api.spotify.com/v1/tracks/40Pdk7onnwMbCpsD3APNBB,https://api.spotify.com/v1/audio-analysis/40Pdk7onnwMbCpsD3APNBB
0.541,0.574,4,-8.625,0,0.0583,0.431,0.0,0.0818,0.255,86.039,227933,4,9,leave (get out) - triple j like a version,wafia,40Pdk7onnwMbCpsD3APNBB,audio_features,40Pdk7onnwMbCpsD3APNBB,spotify:track:40Pdk7onnwMbCpsD3APNBB,https://api.spotify.com/v1/tracks/40Pdk7onnwMbCpsD3APNBB,https://api.spotify.com/v1/audio-analysis/40Pdk7onnwMbCpsD3APNBB
0.837,0.727,0,-7.665,1,0.0374,0.252,0.00029,0.107,0.843,106.993,195140,4,7,juice - felix snow remix,chromeo,4Lcd2UafKdqOSy4VdR1Qoc,audio_features,4Lcd2UafKdqOSy4VdR1Qoc,spotify:track:4Lcd2UafKdqOSy4VdR1Qoc,https://api.spotify.com/v1/tracks/4Lcd2UafKdqOSy4VdR1Qoc,https://api.spotify.com/v1/audio-analysis/4Lcd2UafKdqOSy4VdR1Qoc
0.758,0.336,1,-12.445,0,0.0316,0.635,0.86,0.105,0.135,113.051,199640,4,9,chemistry and math (instrumental),flunk,2J30bGe6X7i4D62wvTbWFO,audio_features,2J30bGe6X7i4D62wvTbWFO,spotify:track:2J30bGe6X7i4D62wvTbWFO,https://api.spotify.com/v1/tracks/2J30bGe6X7i4D62wvTbWFO,https://api.spotify.com/v1/audio-analysis/2J30bGe6X7i4D62wvTbWFO
0.724,0.591,10,-11.536,0,0.0435,0.0799,0.836,0.239,0.441,120.009,360224,4,6,hold me down,pillowtalk,3i82DhBdhyH4gLcy4WmUTc,audio_features,3i82DhBdhyH4gLcy4WmUTc,spotify:track:3i82DhBdhyH4gLcy4WmUTc,https://api.spotify.com/v1/tracks/3i82DhBdhyH4gLcy4WmUTc,https://api.spotify.com/v1/audio-analysis/3i82DhBdhyH4gLcy4WmUTc
0.7,0.765,10,-8.115,0,0.0436,0.0362,0.0,0.155,0.614,104.987,354801,4,8,hide,the urban renewal project,2DuojsNUbKwCzj1KVibFle,audio_features,2DuojsNUbKwCzj1KVibFle,spotify:track:2DuojsNUbKwCzj1KVibFle,https://api.spotify.com/v1/tracks/2DuojsNUbKwCzj1KVibFle,https://api.spotify.com/v1/audio-analysis/2DuojsNUbKwCzj1KVibFle
0.7,0.765,10,-8.115,0,0.0436,0.0362,0.0,0.155,0.614,104.987,354801,4,8,hide,elmer demond,2DuojsNUbKwCzj1KVibFle,audio_features,2DuojsNUbKwCzj1KVibFle,spotify:track:2DuojsNUbKwCzj1KVibFle,https://api.spotify.com/v1/tracks/2DuojsNUbKwCzj1KVibFle,https://api.spotify.com/v1/audio-analysis/2DuojsNUbKwCzj1KVibFle
0.619,0.49,7,-11.68,1,0.0347,0.0096,0.835,0.239,0.385,80.001,228093,4,6,hares on the mountain,alt-j,5njZwUNrZyvCJBfL8nKV9Y,audio_features,5njZwUNrZyvCJBfL8nKV9Y,spotify:track:5njZwUNrZyvCJBfL8nKV9Y,https://api.spotify.com/v1/tracks/5njZwUNrZyvCJBfL8nKV9Y,https://api.spotify.com/v1/audio-analysis/5njZwUNrZyvCJBfL8nKV9Y
0.765,0.278,5,-11.354,0,0.0296,0.409,0.0246,0.079,0.723,100.028,318280,4,9,come as you are - triple j like a version,big scary,0znBQme5gFakOmpkGSbTT8,audio_features,0znBQme5gFakOmpkGSbTT8,spotify:track:0znBQme5gFakOmpkGSbTT8,https://api.spotify.com/v1/tracks/0znBQme5gFakOmpkGSbTT8,https://api.spotify.com/v1/audio-analysis/0znBQme5gFakOmpkGSbTT8
